RP_COMPANY_ID,COMPANY_NAME,COUNTRY,SECTOR
603E9E,Shaanxi Aerospace Power Hi-Tech Co. Ltd.,China,Industrials
D087EE,Sichuan Hebang Biotechnology Co. Ltd.,China,Basic Materials
2B9D62,Ningxia Baofeng Energy Group Co. Ltd.,China,Basic Materials
B6231B,Compass Therapeutics Inc.,United States,Health Care
609208,MillerKnoll Inc.,United States,Consumer Goods
46C75C,Crescent Capital BDC Inc.,United States,Financials
6427F3,Empire Petroleum Corp.,United States,Energy
F88A04,Deluxe Corp.,United States,Industrials
4595EF,Deckers Outdoor Corp.,United States,Consumer Goods
PMBROI,Belpointe PREP LLC,United States,Real Estate
339F20,Farmers & Merchants Bancorp Inc.,United States,Financials
E9A39E,Day One Biopharmaceuticals Inc.,United States,Health Care
AF2572,Housing Development Finance Corp. Ltd.,India,Financials
1B8414,GigaDevice Semiconductor Inc.,China,Technology
CF65C8,Huaneng Power International Inc.,China,Utilities
D57C97,Solus Advanced Materials Co. Ltd.,South Korea,Industrials
ACDF88,The Home Depot Inc.,United States,Consumer Services
619882,JPMorgan Chase & Co.,United States,Financials
B8AF2B,CK Life Sciences Int¿l (Holdings) Inc.,Cayman Islands,Health Care
DB5309,SGS S.A.,Switzerland,Industrials
52015A,EMCOR Group Inc.,United States,Industrials
78EFDF,China Shipbuilding Industry Co. Ltd.,China,Industrials
749FB8,Guangdong Hongtu Tech Hldgs Co. Ltd.,China,Industrials
CMM78H,PT. Global Digital Niaga,Indonesia,Consumer Services
50AB35,International Public Partnerships Ltd.,United Kingdom,Financials
DD29D1,PT Sumber Alfaria Trijaya Tbk,Indonesia,Consumer Services
039867,Shanghai Chlor-Alkali Chemical Co. Ltd.,China,Basic Materials
4D80DB,Naturgy Energy Group S.A.,Spain,Utilities
7106C6,Lufax Holding Ltd.,Cayman Islands,Financials
9C735B,Ningbo Jifeng Auto Parts Co. Ltd.,China,Consumer Goods
DE2196,Saab AB,Sweden,Industrials
CNFFMP,Sildarvinnslan hf,Iceland,Consumer Goods
C2E397,UnipolSai Assicurazioni S.p.A.,Italy,Financials
B7809C,NASDAQ Premium I&G Fund Inc.,United States,Financials
C49923,Keihan Holdings Co. Ltd.,Japan,Consumer Services
10C19B,Bank OZK,United States,Financials
5BDFFE,Linea Directa Aseguradora SA,Spain,Financials
08A40F,WSFS Financial Corp.,United States,Financials
DDFC35,Anhui Sierte Fertilizer Ind Co. Ltd.,China,Basic Materials
W0F4A7,Maxvision Technology Corp.,China,Technology
FDD528,Zhejiang Huangma Technology Co. Ltd.,China,Basic Materials
BA0442,Repay Holdings Corp.,Cayman Islands,Industrials
B16C61,Beazley PLC,United Kingdom,Financials
555CA1,Koninklijke Vopak N.V.,The Netherlands,Industrials
F3E0C2,Guangdong Dowstone Technology Co. Ltd.,China,Consumer Services
3800C7,Tianshan Aluminum Group Co. Ltd.,China,Basic Materials
6F2450,Yonex Co. Ltd.,Japan,Consumer Goods
AD8C78,Assertio Holdings Inc.,United States,Health Care
DA00A5,Vodacom Group Ltd.,South Africa,Telecommunications
B076A1,Kadant Inc.,United States,Industrials
C99C3A,Cofinimmo S.A.,Belgium,Real Estate
3E8599,Tung Ho Steel Enterprise Corp.,Taiwan,Basic Materials
F1F438,Thryv Holdings Inc.,United States,Technology
AE5BC2,Open Lending Corp.,United States,Financials
7EDE03,TS TECH Co. Ltd.,Japan,Consumer Goods
29BFFC,Changchun BCHT Biotechnology Co. Ltd.,China,Health Care
QW03II,UTI Asset Management Co. Ltd.,India,Financials
D59E8B,Zhejiang Hangmin Co. Ltd.,China,Consumer Goods
BF8760,Suzano S/A,Brazil,Basic Materials
76C321,Innovent Biologics Inc.,China,Health Care
3DE4D1,Kimberly-Clark Corp.,United States,Consumer Goods
3F0021,Celltrion Healthcare Co. Ltd.,South Korea,Health Care
6BC98F,Signify N.V.,The Netherlands,Industrials
IPLUCC,Grupa Pracuj S.A.,Poland,Industrials
AEE205,Qantas Airways Ltd.,Australia,Consumer Services
0C1042,Mitsubishi Heavy Industries Ltd.,Japan,Industrials
31AD81,Terns Pharmaceuticals Inc.,United States,Health Care
0E50CA,Hansoh Pharmaceutical Group Co. Ltd.,Cayman Islands,Health Care
B80930,China Shenhua Energy Co. Ltd.,China,Basic Materials
DC2F77,Sekisui House U.S. Inc.,United States,Consumer Goods
0F0440,Kohl's Corp.,United States,Consumer Services
3FEBAD,RHI-Magnesita N.V.,The Netherlands,Industrials
80641B,Huadian Energy Co. Ltd.,China,Utilities
2CDCBC,Great Wall Enterprise Co. Ltd.,Taiwan,Consumer Goods
E7C8EC,Kiniksa Pharmaceuticals International PLC,United Kingdom,Health Care
F07FB6,Shenzhen Everwin Precision Tech Co. Ltd.,China,Industrials
7448A3,Universal Health Services Inc.,United States,Health Care
EDE1F5,Hongrun Construction Group Co. Ltd.,China,Industrials
432D36,Meituan Ltd.,Cayman Islands,Consumer Services
877B5F,Sapporo Holdings Ltd.,Japan,Consumer Goods
B1A8A2,Bechtle AG,Germany,Consumer Goods
444CC8,Sonos Inc.,United States,Consumer Goods
8D0757,Jiangxi Copper Co. Ltd.,China,Basic Materials
E1C16B,The Allstate Corp.,United States,Financials
ED799E,Anhui Conch Cement Co. Ltd.,China,Industrials
BF9114,Atresmedia,Spain,Consumer Services
CC5E01,Discoverie Group PLC,United Kingdom,Industrials
4B6EF9,Getty Realty Corp.,United States,Real Estate
2C3093,Nuvation Bio Inc.,United States,Health Care
036A4C,Greentown China Holdings Ltd.,Cayman Islands,Real Estate
1C48B0,Virgin Galactic Holdings Inc.,United States,Industrials
6E8A5E,KPIT Technologies Ltd.,India,Technology
3EDFAD,Sailun Group Co. Ltd.,China,Consumer Goods
9C114A,Kinross Gold Corp.,Canada,Basic Materials
E484AC,Acom Co. Ltd.,Japan,Financials
F862DA,SpareBank 1 Nord-Norge,Norway,Financials
56F011,Telstra Group Ltd.,Australia,Telecommunications
67F9E4,Genting Plantations Bhd,Malaysia,Consumer Goods
A60354,LCI Industries Co.,United States,Consumer Goods
FFA103,Harmonic Drive Systems Inc.,Japan,Industrials
5B5647,Trend Micro Inc.,Japan,Technology
190B91,Fiserv Inc.,United States,Industrials
D36686,Vaxcyte Inc.,United States,Health Care
8DTYE0,Ginlong Technologies Co. Ltd.,China,Industrials
689FF6,Westports Holdings Bhd.,Malaysia,Industrials
C8A8E9,NARI Technology Co. Ltd.,China,Industrials
D9FC89,RPT Realty,United States,Real Estate
B20D2E,Bravida Holding AB,Sweden,Industrials
B6082A,Packaging Corp. of America Co.,United States,Industrials
B10EB3,Asiainfo Technologies Ltd.,British Virgin Islands,Technology
TXLT26,Bozhon Precision Industry Tech Co. Ltd.,China,Industrials
2C7E85,Argo Investments Ltd.,Australia,Financials
048E7A,Aixtron SE,Germany,Technology
1DCC65,Minor International PCL,Thailand,Financials
845655,ESCO Technologies Inc.,United States,Industrials
AE2B15,Vitec Software Group AB,Sweden,Technology
BFACF2,Canadian Tire Corp. Ltd.,Canada,Consumer Services
RNV5VA,PT Triputra Agro Persada Tbk,Indonesia,Consumer Goods
689494,Coca-Cola Icecek A.S.,Turkey,Consumer Goods
PLNHDU,Zymeworks Inc.,United States,Health Care
9ABEDC,United Plantations Bhd,Malaysia,Consumer Goods
FF227B,Mersana Therapeutics Inc.,United States,Health Care
D67D0D,Bharat Electronics Ltd.,India,Industrials
218944,TS Financial Holding Co. Ltd.,Taiwan,Financials
3E5FB4,China Merchants Securities Co. Ltd.,China,Financials
C33A45,Samsung SDI Co. Ltd.,South Korea,Industrials
8A5C5B,Guangdong Baolihua New Energy Stock Co. Ltd.,China,Utilities
C5E840,Montrose Environmental Group Inc.,United States,Utilities
8791DC,Shanghai Jahwa United Co. Ltd.,China,Consumer Goods
152B9E,Employers Holdings Inc.,United States,Financials
E26785,Ratch Group PCL,Thailand,Utilities
A1A4EE,Türkiye Petrol Rafinerileri A.S.,Turkey,Energy
F2530C,NTT UD REIT Investment Corp.,Japan,Real Estate
C05473,Leedarson IoT Technology Inc.,China,Technology
709AED,Cognex Corp.,United States,Industrials
4DYAWS,Raydium Semiconductor Corp.,Taiwan,Technology
6B2371,ALK-Abello A/S,Denmark,Health Care
A095EB,Ping An Insurance Group of China,China,Financials
289238,CCC Intelligent Solutions Holdings Inc.,United States,Technology
CD30CE,Wuxi Taiji Industry Co. Ltd.,China,Basic Materials
3E70FC,Edgewell Personal Care Co.,United States,Consumer Goods
E70B7E,AWL Agri Business Ltd.,India,Consumer Goods
961D5F,Hankyu Hanshin Holdings Inc.,Japan,Consumer Services
EEBB1B,Tofflon Science & Tech Group Co. Ltd.,China,Industrials
078332,Unite Group PLC,United Kingdom,Real Estate
013680,China Wafer Level CSP Co. Ltd.,China,Industrials
6AE536,Kingsoft Cloud Holdings Ltd.,Cayman Islands,Technology
JFQ66S,KINGSEMI Co. Ltd.,China,Industrials
6D07AF,Focuslight Technologies Inc.,China,Industrials
6441E0,Xiamen Jihong Technology Co. Ltd.,China,Industrials
692625,China Feihe Ltd.,Cayman Islands,Consumer Goods
1D4D33,VGP N.V.,Belgium,Real Estate
FF9FF6,Uranium Energy Corp.,United States,Basic Materials
AF1F4C,Kingfisher PLC,United Kingdom,Consumer Services
12E454,Meta Platforms Inc.,United States,Technology
CF39D1,Shenzhen INVT Electric Co. Ltd.,China,Industrials
6CGTFN,The Walt Disney Co.,United States,Consumer Services
E6D89E,Illumina Inc.,United States,Health Care
894BF0,Sphere Entertainment Co.,United States,Consumer Services
EC99D0,Juniper Networks Inc.,United States,Technology
2KI2M5,Jiangsu Cai Qin Technology Co. Ltd.,China,Industrials
F586D6,Five Star Bancorp,United States,Financials
P6OXF3,Hunan New Wellful Co. Ltd.,China,Consumer Goods
9134EB,Chinese Universe Publishing & Media Grp,China,Consumer Services
163E6D,Far East Horizon Ltd.,Hong Kong SAR,Financials
615995,Brighton-Best International Taiwan Inc.,Taiwan,Industrials
MSER6L,GXO Logistics Inc.,United States,Industrials
7404E6,Shenzhen Megmeet Electrical Co. Ltd.,China,Industrials
EB0FE3,Bank of N.T. Butterfield & Son Ltd.,Bermuda,Financials
BD8517,Oshkosh Corp.,United States,Industrials
40925B,Accton Technology Corp.,Taiwan,Technology
664D18,Nisshin Seifun Group Inc.,Japan,Consumer Goods
83A9CA,Nanjing Hanrui Cobalt Co. Ltd.,China,Basic Materials
HMAG7F,Informatica Inc. (California),United States,Technology
ABB493,Mirum Pharmaceuticals Inc.,United States,Health Care
9F37C5,ARMOUR Residential REIT Inc.,United States,Real Estate
MP64JO,PT Metro Healthcare Indonesia Tbk,Indonesia,Health Care
9NVDOL,Shuangliang Eco-Energy Systems Co. Ltd.,China,Industrials
4E6A17,Liberty All-Star Growth Fund Inc.,United States,Financials
8FCA78,Huntsman Corp.,United States,Basic Materials
1CEF0F,Eternal Ltd.,India,Consumer Services
DB6093,Dana Gas PJSC,United Arab Emirates,Utilities
802DC9,PCCW Ltd.,Hong Kong SAR,Telecommunications
00DEDA,Elders Ltd.,Australia,Consumer Goods
071360,Bumi Armada Bhd.,Malaysia,Energy
6B494E,Gladstone Commercial Corp.,United States,Real Estate
BEA6D1,Chengdu Kanghong Pharma Group Co. Ltd.,China,Health Care
EDC4E7,Jaymart Group Holdings PCL,Thailand,Telecommunications
EE27B3,Orient Overseas (International) Ltd.,Bermuda,Industrials
223216,Arca Continental S.A.B. de C.V.,Mexico,Consumer Goods
519FE0,Bally's Corp.,United States,Consumer Services
4797B8,Eastern Communications Co. Ltd.,China,Technology
A79D88,Zynex Inc.,United States,Health Care
4F71DC,Phreesia Inc.,United States,Technology
930867,BeiJing StarNeto Technology Co. Ltd.,China,Technology
6A091A,Entegris Inc.,United States,Technology
F92DBC,Veolia Environnement S.A.,France,Utilities
9073E2,Asana Inc.,United States,Technology
7MVMNY,Becamex Investment & Industrial Development Group,Vietnam,Consumer Goods
D6CCE2,GT Capital Holdings Inc.,Philippines,Real Estate
225CA2,Xerox Holdings Corp.,United States,Technology
F0702B,CureVac N.V.,The Netherlands,Health Care
54DA3A,Escorts Kubota Ltd.,India,Industrials
855DF7,Service Properties Trust,United States,Real Estate
F175A0,Xiangtan Electric Manufacturing Co. Ltd.,China,Industrials
C47038,Bajaj Mobility AG,Austria,Consumer Goods
B0A85B,Abcam Ltd.,United Kingdom,Health Care
57F637,Jonjee Hi-Tech,China,Consumer Goods
DB06B7,NP3 Fastigheter AB,Sweden,Real Estate
BF90D0,Eclat Textile Co. Ltd.,Taiwan,Consumer Goods
499598,Konica Minolta Inc.,Japan,Technology
8A21E6,Contemporary Amperex Technology Co. Ltd.,China,Consumer Goods
V6UVW6,Guizhou Zhenhua Fengguang Semic Co. Ltd.,China,Technology
349DA4,Artivion Inc.,United States,Health Care
057C52,Optimum Communications Inc.,United States,Consumer Services
5E478E,GS Retail Co. Ltd.,South Korea,Consumer Services
A1F83D,Eternal Asia Supply Chain Mgmt Ltd.,China,Industrials
OH3W8B,Rail Vikas Nigam Ltd.,India,Industrials
AB2089,Huayi Brothers Media Corp.,China,Consumer Services
F5E937,KPC Pharmaceuticals Inc.,China,Health Care
CA7861,Dawning Information Industry Co. Ltd.,China,Technology
3C32B8,Genertec Universal Medical Grp Co. Ltd.,Hong Kong SAR,Financials
7BB616,Hunan TV&Broadcast Intermediary Co. Ltd.,China,Consumer Services
0ED415,Cullen/Frost Bankers Inc.,United States,Financials
713810,Walmart Inc.,United States,Consumer Services
1E515C,TECO Electric & Machinery Co. Ltd.,Taiwan,Industrials
744690,Arcelik A.S.,Turkey,Consumer Goods
335ABA,ArcelorMittal S.A.,Luxembourg,Basic Materials
17B858,Shandong Sinobioway Biomedicine Co. Ltd.,China,Basic Materials
F0CAE6,Schaeffler India Ltd.,India,Industrials
38FC4D,Tryg A/S,Denmark,Financials
C58E27,Nagarjuna Construction Co. Ltd.,India,Industrials
425040,FS KKR Capital Corp.,United States,Financials
9D46B6,Fuji Co. Ltd.,Japan,Consumer Services
D81152,Derwent London PLC,United Kingdom,Real Estate
968966,Pitney Bowes Inc.,United States,Technology
730AF9,Simcere Pharmaceutical Group Ltd.,Cayman Islands,Health Care
2BAE5F,Eversource Energy Co.,United States,Utilities
72126C,Ecopetrol S.A.,Colombia,Energy
0E0DD5,Zotye Automobile Co. Ltd.,China,Consumer Goods
KZ2A6G,Qi An Xin Technology Group Inc.,China,Technology
A2DEF6,Capri Global Capital Ltd.,India,Financials
8CC774,Beijing Join-Cheer Software Co. Ltd.,China,Technology
D70365,Magnolia Oil & Gas Corp.,United States,Energy
B440FE,GRG Banking Equipment Co. Ltd.,China,Technology
236326,NHK Spring Co. Ltd.,Japan,Consumer Goods
C66A8C,Yeti Holdings Inc.,United States,Consumer Goods
BF0CB9,SmartRent Inc.,United States,Technology
87EBSU,Guangdong Yussen Energy Technology Co. Ltd.,China,Basic Materials
8ABE4F,Johns Lyng Group Ltd.,Australia,Financials
7A0EC4,DocuSign Inc.,United States,Technology
EBFC39,Marshalls PLC,United Kingdom,Industrials
02E100,Sanrio Co. Ltd.,Japan,Consumer Goods
046885,Indus Realty Trust Inc.,United States,Real Estate
8A4982,Sharp Corp.,Japan,Technology
EBBDDA,Banca Generali SpA,Italy,Financials
EVKUVU,HYBE Co. Ltd.,South Korea,Consumer Services
EBE77F,Aerosun Corp.,China,Industrials
1ACFC6,Tim S.A.,Brazil,Telecommunications
D01549,Fresenius Medical Care AG,Germany,Health Care
2E7563,Iluka Resources Ltd.,Australia,Basic Materials
054E7E,Arcus Biosciences Inc.,United States,Health Care
A5756D,Manila Water Co. Inc.,Philippines,Utilities
6WOW8E,Excelerate Energy Inc.,United States,Utilities
27C03A,Chongyi Zhangyuan Tungsten Co. Ltd.,China,Basic Materials
6GFAFD,QuakeSafe Technologies Co. Ltd.,China,Industrials
A318C2,Canadian Western Bank,Canada,Financials
0C0179,Fawer Automotive Parts Ltd. Co.,China,Consumer Goods
84792E,Chongqing Taiji Industry Group Co. Ltd.,China,Health Care
6F23E9,Chengzhi Co. Ltd.,China,Health Care
6CEF7D,Suncorp Group Ltd.,Australia,Financials
6D4636,Sanmina Corp.,United States,Industrials
4ABFA8,Banco de Credito e Inversiones S.A.,Chile,Financials
FD8567,Duskin Co. Ltd.,Japan,Industrials
13837F,DMG Mori Co. Ltd.,Japan,Industrials
8DE8BA,Musashi Seimitsu Industry Co. Ltd.,Japan,Consumer Goods
5D1329,Intellia Therapeutics Inc.,United States,Health Care
3B04B4,Rainbow Digital Commercial Co. Ltd.,China,Consumer Services
3F23A9,Mochida Pharmaceutical Co. Ltd.,Japan,Health Care
FF27A1,Sino Land Co. Ltd.,Hong Kong SAR,Real Estate
09062E,Heska Corp.,United States,Health Care
DB2D9E,WPP PLC,Jersey,Consumer Services
99626C,Rakus Co. Ltd.,Japan,Technology
34C2FF,Raffles Medical Group Ltd.,Singapore,Health Care
1B830D,Merlin Properties SOCIMI SA,Spain,Real Estate
54A262,Sun Pharmaceutical Industries Ltd.,India,Health Care
8554AD,Sieyuan Electric Co. Ltd.,China,Industrials
C735CD,Autobio Diagnostics Co. Ltd.,China,Health Care
B02CEB,China Reform Health Mgmt & Svcs Grp Co. Ltd.,China,Health Care
94563D,Omnicell Inc.,United States,Health Care
9390FE,Birlasoft Ltd.,India,Technology
6EEEA0,Shanghai MicroPort MedBot Group Co. Ltd.,China,Health Care
A00FAD,PROCEPT BioRobotics Corp.,United States,Health Care
DD959F,Ainnovation Technology Group Co. Ltd.,China,Technology
18A10D,CITIC Telecom International Hldgs Ltd.,Hong Kong SAR,Telecommunications
F82F3C,GN Store Nord AS,Denmark,Health Care
531718,Hermes International S.A.,France,Consumer Goods
37DA54,Adani Transmission Ltd.,India,Utilities
981618,Sumitomo Rubber Industries Ltd.,Japan,Consumer Goods
A631A3,VMware LLC,United States,Technology
F4C5DC,PT Barito Pacific Tbk,Indonesia,Industrials
3877AD,GoodRx Holdings Inc.,United States,Health Care
8D8792,Udemy Inc.,United States,Technology
9CA432,Ryman Hospitality Properties Inc.,United States,Real Estate
8C5519,ProLogis Inc.,United States,Real Estate
BE057F,Shoei Co. Ltd.,Japan,Consumer Goods
5D43A7,AptarGroup Inc.,United States,Industrials
KMX3RG,Anhui Yingjia Distillery Co. Ltd.,China,Consumer Goods
AF3A1D,Zhejiang Huayou Cobalt Co. Ltd.,China,Basic Materials
CE89C0,Applus Services S.A.,Spain,Industrials
990599,Schneider Electric SE,France,Industrials
B7D0C0,Ningbo Haitian Precision Machinery Co. Ltd.,China,Industrials
MM0PQJ,Gudeng Precision Industrial Co. Ltd.,Taiwan,Technology
3D7971,Kaman Corp.,United States,Industrials
KYPKQM,Zhaowei Electromechanical,China,Industrials
68C36A,Advanced Info Service PCL,Thailand,Telecommunications
7C177F,Recruit Holdings Co. Ltd.,Japan,Industrials
4BD388,Chicony Power Technology Co. Ltd.,Taiwan,Technology
883D82,Ubiquiti Inc.,United States,Technology
A7J8AW,Shanghai Holystar Information Tech Co.,China,Technology
8928CC,BlackRock TCP Capital Corp.,United States,Financials
77510C,Societa Italiana per il Gas S.p.A.,Italy,Utilities
3FDE58,Linewell Software Co. Ltd.,China,Technology
A5B913,VeriSign Inc.,United States,Technology
ABB0B3,Pangang Group Vanadium Titanium & Resources Co. Ltd.,China,Basic Materials
21A381,BGF Retail Co. Ltd.,South Korea,Consumer Services
3FB24E,Cipher Mining Inc.,United States,Technology
D10451,Power Grid Corp. of India Ltd.,India,Utilities
B328CF,Blackmores Ltd.,Australia,Consumer Goods
ECA300,Genesco Inc.,United States,Consumer Services
CFE5BE,Simmons First National Corp.,United States,Financials
CD00A0,HarbourVest Global Private Equity Ltd.,Guernsey,Financials
ENIF9Q,Ninebot Ltd.,Cayman Islands,Utilities
97F808,Sichuan Huiyu Pharmaceutical Co. Ltd.,China,Health Care
0F04E5,Visteon Corp.,United States,Consumer Goods
746417,T1 Energy Inc.,United States,Industrials
893EE5,Takara Holdings Inc.,Japan,Consumer Goods
31E777,Kingsignal Technology Co. Ltd.,China,Industrials
B9480E,ZhongMan Petroleum & Natural Gas Group Corp. Ltd.,China,Energy
C524D8,Northern Star Investment Corp. IV,United States,Financials
UBC079,Shanghai Guijiu Co. Ltd.,China,Financials
BB5271,Akamai Technologies Inc.,United States,Technology
4B3FD4,TORIDOLL Holdings Corp.,Japan,Consumer Services
CC66D0,Auto1 Group SE,Germany,Consumer Services
1348C9,Avangrid Inc.,United States,Utilities
80C650,Syngene International Ltd.,India,Health Care
03B431,Axcelis Technologies Inc.,United States,Technology
KQ7SCK,Chengdu M&S Electronics Technology Co. Ltd.,China,Technology
CE2791,Starwood Property Trust Inc.,United States,Real Estate
A48875,K.P.R. Mill Ltd.,India,Consumer Goods
E20392,OraSure Technologies Inc.,United States,Health Care
C1C633,Dassault Systemes SE,France,Technology
9285F4,Reaves Utility Income Fund,United States,Financials
B73395,Tiptree Inc.,United States,Financials
3E9A3E,Singapore Post Ltd.,Singapore,Industrials
7C74BB,Pontem Corp.,Cayman Islands,Financials
DA7846,Heiwa Corp.,Japan,Consumer Services
IH8D48,Anker Innovations Technology Co. Ltd.,China,Consumer Goods
V7VNOS,Yahsat,United Arab Emirates,Telecommunications
